,ID,Year_Birth,Age,Age_category,Education,Marital_Status,Income,Income_category,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,TotalMnt,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,TotalAcceptedCmp,campaignAccept,Complain,Response
1938,9291,1959,55,5. Elderly,3. Master,1. Married,34242.0,1. Lower,0,1,2014-03-23,25,8,2,4,0,0,1,15,1,0,0,3,5,0,0,0,0,0,0,Not Accept,0,0
1939,2478,1973,41,4. Adult,2. Graduation,1. Married,25410.0,1. Lower,1,0,2013-08-31,48,2,2,4,13,13,4,38,1,1,0,4,4,0,0,0,0,0,0,Not Accept,0,0
1940,1139,1984,30,4. Adult,4. PhD,1. Married,73356.0,4. Upper,0,0,2014-02-06,56,1050,14,322,0,14,112,1512,1,5,11,5,2,1,0,1,1,0,4,Accept,0,1
1941,5138,1950,64,5. Elderly,2. Graduation,1. Married,28320.0,1. Lower,0,1,2013-01-14,68,19,1,14,3,2,4,43,1,1,0,3,8,0,0,0,0,0,0,Not Accept,0,0
1942,5393,1977,37,4. Adult,2. Graduation,2. Single,23763.0,1. Lower,1,0,2012-08-07,64,22,0,6,6,2,6,42,1,1,0,3,7,0,0,0,0,0,0,Not Accept,0,0
1943,10413,1984,30,4. Adult,2. Graduation,1. Married,72570.0,4. Upper,0,0,2014-04-25,67,274,83,216,151,141,224,1089,1,4,6,12,1,0,0,0,0,0,0,Not Accept,0,0
1944,5015,1976,38,4. Adult,3. Master,1. Married,34529.0,1. Lower,1,0,2012-09-14,94,68,6,38,3,6,41,162,2,2,2,3,7,0,0,0,0,0,0,Not Accept,0,0
1945,10868,1951,63,5. Elderly,2. Graduation,4. Widow,70792.0,4. Upper,0,0,2013-02-06,82,344,45,654,104,11,114,1272,2,3,4,10,3,0,0,0,0,0,0,Not Accept,0,0
1946,10676,1982,32,4. Adult,2. Graduation,1. Married,63211.0,3. Upper-Middle,0,0,2012-11-02,3,145,193,459,205,26,145,1173,2,3,8,7,2,0,0,0,0,0,1,Accept,0,1
1947,2495,1974,40,4. Adult,3. Master,1. Married,83891.0,4. Upper,0,1,2014-06-20,24,217,38,350,111,85,15,816,1,4,7,10,1,0,0,0,0,0,0,Not Accept,0,0
1948,7842,1968,46,5. Elderly,2. Graduation,2. Single,36065.0,2. Lower-Middle,1,1,2013-03-31,54,18,7,34,10,2,3,74,3,3,0,3,8,0,0,0,0,0,0,Not Accept,0,0
1949,9955,1954,60,5. Elderly,2. Graduation,1. Married,39898.0,2. Lower-Middle,0,1,2013-02-12,20,69,8,26,12,7,12,134,2,3,0,4,7,0,0,0,0,0,0,Not Accept,0,0
1950,6663,1940,74,6. Old,4. PhD,2. Single,51141.0,2. Lower-Middle,0,0,2013-07-08,96,144,0,7,0,0,6,157,1,3,1,4,5,0,0,0,0,0,0,Not Accept,0,0
1951,2162,1976,38,4. Adult,2. Graduation,1. Married,56939.0,3. Upper-Middle,0,1,2013-09-18,19,256,34,103,90,29,49,561,2,3,3,10,3,0,0,0,0,0,0,Not Accept,0,0
1952,3434,1951,63,5. Elderly,2. Graduation,2. Single,80872.0,4. Upper,0,0,2014-05-12,60,483,72,567,94,12,108,1336,1,4,4,10,1,0,0,0,0,0,0,Not Accept,0,0
1953,7919,1976,38,4. Adult,4. PhD,1. Married,72335.0,4. Upper,0,0,2012-08-13,2,1285,105,653,28,21,0,2092,1,10,4,8,8,0,0,0,0,0,1,Accept,0,1
1954,5626,1964,50,5. Elderly,4. PhD,2. Single,61798.0,3. Upper-Middle,0,0,2013-11-23,13,338,4,89,11,8,13,463,1,4,2,9,4,0,0,0,0,0,0,Not Accept,0,0
1955,6428,1950,64,5. Elderly,4. PhD,4. Widow,76842.0,4. Upper,0,0,2014-05-03,37,605,10,345,84,54,32,1130,1,1,8,7,0,0,0,0,0,0,0,Not Accept,0,0
1956,8514,1976,38,4. Adult,2. Graduation,1. Married,29478.0,1. Lower,1,0,2014-01-17,59,8,0,7,3,1,1,20,1,1,0,3,6,0,0,0,0,0,0,Not Accept,0,0
1957,10448,1956,58,5. Elderly,2. Graduation,2. Single,46998.0,2. Lower-Middle,0,1,2012-10-22,55,172,41,86,45,6,27,377,5,5,3,5,7,1,0,0,0,0,1,Accept,0,0
1958,2109,1990,24,3. Teenage,2. Graduation,2. Single,96843.0,4. Upper,0,0,2013-04-23,60,448,71,951,40,17,17,1544,1,6,11,10,2,0,0,1,0,0,2,Accept,0,1
1959,7530,1950,64,5. Elderly,4. PhD,4. Widow,56551.0,3. Upper-Middle,1,1,2014-05-07,48,67,4,32,17,2,16,138,3,2,1,4,4,0,0,0,0,0,0,Not Accept,0,0
1960,8925,1965,49,5. Elderly,3. Master,1. Married,70053.0,4. Upper,0,1,2013-07-03,38,512,53,98,81,179,89,1012,3,8,5,10,5,0,0,0,0,0,0,Not Accept,0,0
1961,3009,1962,52,5. Elderly,4. PhD,4. Widow,71670.0,4. Upper,0,0,2013-07-09,8,1462,16,128,0,0,160,1766,1,5,3,6,6,0,1,1,0,1,4,Accept,0,1
1962,6355,1978,36,4. Adult,2. Graduation,1. Married,44359.0,2. Lower-Middle,1,1,2014-06-17,19,20,0,14,7,3,1,45,3,2,0,4,3,0,0,0,0,0,0,Not Accept,0,0
1963,3517,1952,62,5. Elderly,2. Graduation,2. Single,40887.0,2. Lower-Middle,1,1,2013-05-06,32,50,4,44,10,10,43,161,3,3,1,3,9,0,0,0,0,0,1,Accept,0,1
1964,1158,1966,48,5. Elderly,2. Graduation,3. Divorced,48877.0,2. Lower-Middle,0,1,2014-01-05,27,102,1,15,2,0,24,144,1,3,0,4,7,0,0,0,0,0,0,Not Accept,0,0
1965,6203,1947,67,6. Old,2. Graduation,1. Married,74485.0,4. Upper,0,0,2013-08-24,58,499,149,815,173,49,49,1734,1,6,7,12,3,0,0,0,0,0,0,Not Accept,0,0
1966,7165,1972,42,4. Adult,2. Graduation,1. Married,64474.0,3. Upper-Middle,0,1,2013-10-22,59,381,35,172,56,86,93,823,2,8,2,10,5,0,0,0,0,0,0,Not Accept,0,0
1967,3595,1963,51,5. Elderly,2. Graduation,1. Married,77226.0,4. Upper,0,1,2014-02-28,29,631,43,239,128,76,21,1138,2,6,8,12,3,0,0,0,0,0,0,Not Accept,0,0
1968,8537,1949,65,5. Elderly,2. Graduation,4. Widow,72643.0,4. Upper,0,0,2013-02-27,60,526,80,553,123,94,53,1429,1,3,10,7,2,0,0,0,1,0,2,Accept,0,1
1969,4331,1978,36,4. Adult,3. Master,1. Married,85738.0,4. Upper,0,0,2014-01-23,41,913,26,376,17,26,13,1371,1,3,6,11,1,0,1,1,0,0,2,Accept,0,0
1970,6281,1966,48,5. Elderly,2. Graduation,3. Divorced,55686.0,3. Upper-Middle,0,1,2013-02-14,27,673,0,199,37,47,26,982,2,6,3,5,4,1,0,0,0,0,1,Accept,0,0
1971,4338,1983,31,4. Adult,2. Graduation,2. Single,39062.0,2. Lower-Middle,1,0,2014-03-25,28,23,0,9,0,0,12,44,1,1,0,3,4,1,0,0,0,0,1,Accept,0,0
1972,2452,1971,43,4. Adult,2. Graduation,1. Married,34600.0,1. Lower,1,1,2013-01-01,8,199,33,60,8,3,15,318,5,5,2,5,8,0,0,0,0,0,1,Accept,0,1
1973,9507,1975,39,4. Adult,2. Graduation,1. Married,40794.0,2. Lower-Middle,0,1,2013-04-07,18,261,23,73,4,23,50,434,2,6,3,5,7,0,0,0,0,0,0,Not Accept,0,0
1974,8360,1971,43,4. Adult,3. Master,1. Married,54690.0,3. Upper-Middle,1,1,2013-11-07,76,111,16,37,7,9,18,198,3,3,1,5,3,0,0,0,0,0,0,Not Accept,0,0
1975,10311,1969,45,4. Adult,2. Graduation,1. Married,4428.0,1. Lower,0,1,2013-10-05,0,16,4,12,2,4,321,359,0,25,0,0,1,0,0,0,0,0,0,Not Accept,0,0
1976,5117,1963,51,5. Elderly,3. Master,1. Married,32632.0,1. Lower,0,0,2012-08-02,32,63,151,137,153,19,53,576,2,4,4,8,5,0,0,0,0,0,0,Not Accept,0,0
1977,4867,1968,46,5. Elderly,4. PhD,2. Single,38236.0,2. Lower-Middle,1,1,2013-09-20,2,58,0,18,2,0,10,88,4,3,0,4,7,0,0,0,0,0,0,Not Accept,0,0
1978,9289,1979,35,4. Adult,2. Graduation,1. Married,36781.0,2. Lower-Middle,1,0,2014-04-10,16,29,1,17,0,3,13,63,1,2,1,2,8,0,0,0,0,0,1,Accept,0,1
1979,10913,1984,30,4. Adult,3. Master,2. Single,31385.0,1. Lower,1,0,2012-12-05,56,3,2,12,0,1,9,27,1,1,0,2,8,1,0,0,0,0,2,Accept,0,1
1980,3032,1984,30,4. Adult,2. Graduation,1. Married,24570.0,1. Lower,1,0,2013-02-27,97,28,34,62,11,14,44,193,3,4,0,4,9,0,0,0,0,0,0,Not Accept,0,0
1981,8524,1974,40,4. Adult,4. PhD,3. Divorced,25509.0,1. Lower,1,0,2012-09-18,15,40,3,30,10,7,11,101,3,3,0,3,9,0,0,0,0,0,1,Accept,0,1
1982,3334,1951,63,5. Elderly,2. Graduation,1. Married,94642.0,4. Upper,0,0,2014-02-12,35,879,143,797,106,143,143,2211,0,5,7,9,1,0,0,1,1,0,2,Accept,0,0
1983,4470,1962,52,5. Elderly,3. Master,1. Married,58646.0,3. Upper-Middle,0,1,2013-06-10,3,62,1,44,6,5,22,140,1,2,1,4,4,0,0,0,0,0,0,Not Accept,0,0
1984,1406,1975,39,4. Adult,2. Graduation,2. Single,53201.0,3. Upper-Middle,1,1,2013-02-12,49,280,7,81,20,0,27,415,8,6,3,5,7,0,0,0,0,0,0,Not Accept,0,0
1985,8619,1957,57,5. Elderly,2. Graduation,1. Married,21994.0,1. Lower,0,1,2012-12-24,4,9,0,6,3,1,3,22,1,0,0,3,5,0,0,0,0,0,0,Not Accept,0,0
1986,10821,1978,36,4. Adult,2. Graduation,1. Married,57113.0,3. Upper-Middle,1,1,2013-02-06,45,182,4,33,0,2,42,263,6,4,1,5,7,0,0,0,0,0,0,Not Accept,0,0
1987,4552,1991,23,3. Teenage,2. Graduation,1. Married,51373.0,2. Lower-Middle,0,0,2013-06-22,37,83,2,101,64,26,117,393,1,3,5,3,4,0,0,0,0,0,0,Not Accept,0,0
1988,898,1986,28,4. Adult,2. Graduation,1. Married,23477.0,1. Lower,1,0,2013-10-21,39,38,15,54,3,8,29,147,3,3,0,4,8,0,0,0,0,0,0,Not Accept,0,0
1989,9797,1956,58,5. Elderly,2. Graduation,1. Married,58116.0,3. Upper-Middle,0,1,2014-04-13,38,228,19,130,4,11,51,443,2,3,3,8,2,0,0,0,0,0,0,Not Accept,0,0
1990,10949,1963,51,5. Elderly,4. PhD,3. Divorced,72968.0,4. Upper,0,0,2013-12-16,8,1092,37,592,145,37,55,1958,1,5,5,8,3,0,0,0,1,0,2,Accept,0,1
1991,8212,1971,43,4. Adult,3. Master,1. Married,39791.0,2. Lower-Middle,0,1,2013-03-28,89,85,15,27,13,13,21,174,2,3,1,4,7,0,0,0,0,0,0,Not Accept,0,0
1992,6248,1947,67,6. Old,3. Master,2. Single,91712.0,4. Upper,0,0,2013-10-17,47,1276,24,746,94,29,48,2217,0,9,7,11,3,0,0,1,0,0,2,Accept,0,1
1993,10164,1958,56,5. Elderly,2. Graduation,2. Single,94472.0,4. Upper,0,1,2014-04-03,75,1017,33,417,108,100,16,1691,1,5,5,5,5,0,1,1,0,0,2,Accept,0,0
1994,4547,1960,54,5. Elderly,2. Graduation,1. Married,13672.0,1. Lower,1,1,2013-04-17,86,6,2,9,2,1,5,25,2,1,0,3,8,0,0,0,0,0,0,Not Accept,0,0
1995,6815,1980,34,4. Adult,3. Master,1. Married,96547.0,4. Upper,0,0,2014-05-23,4,448,21,125,52,101,62,809,0,7,6,8,2,1,0,1,1,0,4,Accept,0,1
1996,4122,1975,39,4. Adult,2. Graduation,1. Married,79205.0,4. Upper,0,0,2012-08-29,73,504,23,117,179,28,44,895,1,6,5,4,4,0,0,0,1,0,2,Accept,0,1
1997,10841,1975,39,4. Adult,4. PhD,1. Married,56559.0,3. Upper-Middle,0,1,2012-12-25,46,226,22,133,41,31,31,484,3,4,3,8,4,0,0,0,0,0,0,Not Accept,0,0
1998,5370,1973,41,4. Adult,4. PhD,1. Married,32644.0,1. Lower,1,0,2013-01-16,38,239,3,141,0,7,23,413,4,7,1,6,8,1,0,0,0,0,1,Accept,0,0
1999,176,1980,34,4. Adult,3. Master,2. Single,67506.0,3. Upper-Middle,0,1,2014-01-02,73,90,38,67,33,36,67,331,1,4,1,6,3,0,0,0,0,0,0,Not Accept,0,0
2000,4860,1970,44,4. Adult,2. Graduation,2. Single,24206.0,1. Lower,1,0,2013-03-08,66,7,2,8,3,2,3,25,1,1,0,3,6,0,0,0,0,0,0,Not Accept,0,0
2001,10757,1967,47,5. Elderly,4. PhD,3. Divorced,28420.0,1. Lower,1,0,2013-12-24,36,4,2,5,2,0,0,13,1,1,0,2,6,0,0,0,0,0,0,Not Accept,0,0
2002,4023,1970,44,4. Adult,2. Graduation,1. Married,22979.0,1. Lower,1,0,2012-09-06,29,16,17,19,20,21,22,115,3,3,2,2,8,0,0,0,0,0,1,Accept,0,1
2003,6679,1966,48,5. Elderly,2. Graduation,2. Single,33279.0,1. Lower,0,0,2014-06-12,29,10,3,3,0,0,0,16,1,0,0,3,3,0,0,0,0,0,0,Not Accept,0,0
2004,9923,1972,42,4. Adult,3. Master,2. Single,46423.0,2. Lower-Middle,1,1,2013-09-18,6,68,0,16,0,0,8,92,3,2,0,4,7,0,0,0,0,0,0,Not Accept,0,0
2005,7181,1977,37,4. Adult,2. Graduation,1. Married,30368.0,1. Lower,0,1,2013-11-07,97,35,0,13,2,0,2,52,2,2,0,3,8,0,0,0,0,0,0,Not Accept,0,0
2006,3599,1970,44,4. Adult,2. Graduation,1. Married,63684.0,3. Upper-Middle,0,1,2012-11-26,61,575,80,428,208,93,80,1464,3,8,4,8,5,0,0,0,0,0,0,Not Accept,0,0
2007,405,1964,50,5. Elderly,2. Graduation,3. Divorced,41638.0,2. Lower-Middle,0,1,2013-02-13,68,315,0,31,4,0,91,441,4,5,5,3,8,1,0,0,0,0,1,Accept,0,0
2008,6870,1959,55,5. Elderly,4. PhD,3. Divorced,68805.0,4. Upper,0,1,2013-09-17,73,182,2,49,17,13,20,283,1,3,1,7,2,0,0,0,0,0,0,Not Accept,0,0
2009,832,1966,48,5. Elderly,4. PhD,1. Married,65814.0,3. Upper-Middle,0,1,2014-03-02,90,561,14,113,10,14,35,747,3,8,2,10,5,0,0,0,0,0,0,Not Accept,0,0
2010,2002,1958,56,5. Elderly,2. Graduation,3. Divorced,71964.0,4. Upper,0,0,2013-05-20,81,587,51,932,180,34,86,1870,1,5,6,5,3,0,0,0,0,0,0,Not Accept,0,0
2011,3657,1986,28,4. Adult,2. Graduation,2. Single,39146.0,2. Lower-Middle,1,0,2013-02-14,1,94,1,33,13,12,12,165,3,4,0,4,8,0,0,0,0,0,0,Not Accept,0,0
2012,500,1977,37,4. Adult,2. Graduation,1. Married,96876.0,4. Upper,0,0,2013-08-06,79,908,43,735,40,194,21,1941,1,7,7,9,2,0,1,1,1,0,4,Accept,0,1
2013,1951,1981,33,4. Adult,1. Basic,1. Married,34445.0,1. Lower,0,0,2013-01-27,92,228,122,122,208,129,30,839,6,11,2,8,9,0,0,0,0,0,0,Not Accept,0,0
2014,3262,1958,56,5. Elderly,2. Graduation,2. Single,68281.0,3. Upper-Middle,0,0,2012-08-07,31,995,112,417,42,48,41,1655,1,2,9,13,5,0,0,0,0,0,1,Accept,0,1
2015,4102,1975,39,4. Adult,3. Master,1. Married,37284.0,2. Lower-Middle,1,1,2013-03-29,46,11,1,2,2,1,6,23,1,0,0,3,6,0,0,0,0,0,0,Not Accept,0,0
2016,7042,1983,31,4. Adult,2. Graduation,1. Married,36790.0,2. Lower-Middle,0,0,2013-03-01,14,3,3,14,15,21,10,66,1,2,1,2,9,0,0,0,0,0,1,Accept,0,1
2017,10598,1967,47,5. Elderly,2. Graduation,1. Married,27943.0,1. Lower,1,1,2013-04-15,89,12,1,16,4,1,3,37,3,2,0,3,8,0,0,0,0,0,0,Not Accept,0,0
2018,255,1951,63,5. Elderly,2. Graduation,3. Divorced,22263.0,1. Lower,1,1,2014-03-30,31,17,0,2,0,0,2,21,2,1,0,3,6,0,0,0,0,0,0,Not Accept,1,0
2019,2375,1972,42,4. Adult,2. Graduation,1. Married,30261.0,1. Lower,1,2,2012-09-25,75,8,0,5,0,3,6,22,1,0,0,3,8,0,0,0,0,0,0,Not Accept,0,0
2020,9829,1978,36,4. Adult,2. Graduation,1. Married,28587.0,1. Lower,1,0,2014-02-12,42,22,4,17,12,10,13,78,3,2,0,4,6,0,0,0,0,0,0,Not Accept,0,0
2021,6214,1982,32,4. Adult,3. Master,1. Married,43815.0,2. Lower-Middle,1,0,2013-04-05,53,14,10,29,4,7,15,79,1,2,0,3,6,0,0,0,0,0,0,Not Accept,0,0
2022,4954,1956,58,5. Elderly,2. Graduation,1. Married,48195.0,2. Lower-Middle,1,1,2014-01-21,53,106,27,68,52,7,5,265,6,4,2,5,6,0,0,0,0,0,0,Not Accept,0,0
2023,7861,1952,62,5. Elderly,3. Master,1. Married,77027.0,4. Upper,0,1,2014-02-05,23,820,57,242,45,0,11,1175,2,8,3,6,4,0,0,0,0,0,0,Not Accept,0,0
2024,4837,1965,49,5. Elderly,4. PhD,1. Married,71322.0,4. Upper,0,1,2013-02-16,57,753,43,226,69,10,204,1305,2,8,5,13,4,0,0,0,0,0,0,Not Accept,0,0
2025,9423,1979,35,4. Adult,3. Master,1. Married,32765.0,1. Lower,1,0,2014-02-23,49,13,3,17,7,3,3,46,2,2,0,4,5,0,0,0,0,0,0,Not Accept,0,0
2026,4198,1965,49,5. Elderly,2. Graduation,1. Married,29672.0,1. Lower,1,1,2013-03-12,6,9,1,3,0,4,8,25,1,0,0,3,6,0,0,0,0,0,0,Not Accept,0,0
2027,153,1953,61,5. Elderly,2. Graduation,3. Divorced,23272.0,1. Lower,0,0,2013-10-17,29,19,3,6,4,2,12,46,1,1,0,3,4,0,0,0,0,0,0,Not Accept,0,0
2028,9323,1949,65,5. Elderly,3. Master,1. Married,49912.0,2. Lower-Middle,0,1,2012-09-07,5,520,8,223,32,49,42,874,4,10,5,7,8,1,0,0,0,0,2,Accept,0,1
2029,10001,1985,29,4. Adult,3. Master,1. Married,7500.0,1. Lower,1,0,2012-08-01,98,5,17,17,13,14,34,100,4,2,1,3,9,0,0,0,0,0,0,Not Accept,0,0
2030,3945,1947,67,6. Old,4. PhD,4. Widow,68117.0,3. Upper-Middle,0,1,2013-03-10,80,618,44,215,0,17,36,930,2,11,8,4,6,1,0,0,0,0,2,Accept,0,1
2031,3799,1955,59,5. Elderly,2. Graduation,1. Married,67225.0,3. Upper-Middle,0,1,2013-11-26,4,315,35,322,46,7,143,868,3,7,2,11,5,0,0,0,0,0,0,Not Accept,0,0
2032,8625,1976,38,4. Adult,2. Graduation,1. Married,17649.0,1. Lower,1,0,2013-11-12,70,15,1,23,0,5,1,45,3,3,0,3,8,0,0,0,0,0,0,Not Accept,0,0
2033,3491,1975,39,4. Adult,2. Graduation,1. Married,55914.0,3. Upper-Middle,0,1,2013-04-29,32,384,60,364,119,101,232,1260,4,11,6,8,7,0,0,0,0,0,0,Not Accept,0,0
2034,983,1984,30,4. Adult,2. Graduation,1. Married,40059.0,2. Lower-Middle,1,0,2013-09-28,82,110,29,92,28,10,145,414,1,6,2,3,8,1,0,0,0,0,1,Accept,0,0
2035,9119,1950,64,5. Elderly,2. Graduation,1. Married,60905.0,3. Upper-Middle,0,1,2013-12-05,27,208,17,76,36,17,38,392,2,3,3,7,2,0,0,0,0,0,0,Not Accept,0,0
2036,4786,1977,37,4. Adult,2. Graduation,1. Married,75330.0,4. Upper,1,1,2012-10-04,94,555,82,257,93,61,61,1109,4,10,3,12,6,0,0,0,0,0,0,Not Accept,0,0
2037,5872,1951,63,5. Elderly,2. Graduation,2. Single,60689.0,3. Upper-Middle,0,1,2013-06-01,23,240,90,216,63,6,24,639,4,4,4,10,3,0,0,0,0,0,0,Not Accept,0,0
2038,6568,1984,30,4. Adult,2. Graduation,1. Married,38680.0,2. Lower-Middle,1,0,2013-03-28,97,11,0,36,15,5,12,79,1,2,0,3,7,0,0,0,0,0,0,Not Accept,0,0
2039,5628,1982,32,4. Adult,2. Graduation,1. Married,61416.0,3. Upper-Middle,0,0,2013-02-08,25,848,154,323,201,61,78,1665,1,10,3,10,6,1,0,0,0,0,1,Accept,0,0
2040,5631,1991,23,3. Teenage,2. Graduation,2. Single,49767.0,2. Lower-Middle,0,0,2013-05-02,92,202,47,197,55,42,149,692,1,5,4,8,4,0,0,0,0,0,0,Not Accept,0,0
2041,4974,1970,44,4. Adult,2. Graduation,2. Single,83273.0,4. Upper,1,2,2012-09-25,98,433,89,650,16,102,102,1392,10,4,6,9,7,0,0,0,0,0,0,Not Accept,0,0
2042,8416,1981,33,4. Adult,2. Graduation,1. Married,29009.0,1. Lower,1,0,2013-11-29,19,6,6,15,10,5,2,44,2,2,0,3,6,0,0,0,0,0,0,Not Accept,0,0
2043,5454,1979,35,4. Adult,3. Master,1. Married,45057.0,2. Lower-Middle,1,0,2013-12-01,80,37,0,7,3,0,3,50,1,2,0,3,5,0,0,0,0,0,0,Not Accept,0,0
2044,4095,1971,43,4. Adult,2. Graduation,1. Married,37150.0,2. Lower-Middle,1,0,2012-09-11,80,167,37,64,49,34,116,467,8,4,3,6,7,0,0,0,0,0,0,Not Accept,0,0
2045,5474,1970,44,4. Adult,2. Graduation,2. Single,43020.0,2. Lower-Middle,1,0,2013-11-30,79,45,7,99,4,25,43,223,3,4,1,4,6,0,0,0,0,0,0,Not Accept,0,0
2046,4268,1959,55,5. Elderly,2. Graduation,1. Married,53154.0,3. Upper-Middle,0,1,2014-06-09,50,129,0,21,0,1,7,158,1,3,1,4,4,0,0,0,0,0,0,Not Accept,0,0
2047,10701,1973,41,4. Adult,2. Graduation,1. Married,65308.0,3. Upper-Middle,0,0,2013-09-11,60,713,0,264,120,80,34,1211,1,7,8,12,4,0,0,1,1,0,2,Accept,0,0
2048,3507,1970,44,4. Adult,2. Graduation,2. Single,76467.0,4. Upper,1,0,2012-08-17,44,676,161,426,210,44,58,1575,2,2,5,5,6,0,0,0,0,0,1,Accept,0,1
2049,2079,1947,67,6. Old,3. Master,1. Married,81044.0,4. Upper,0,0,2013-12-27,0,450,26,535,73,98,26,1208,1,5,6,10,1,0,0,0,0,0,0,Not Accept,0,0
2050,626,1951,63,5. Elderly,2. Graduation,1. Married,32871.0,1. Lower,1,1,2013-03-09,28,22,2,12,0,2,5,43,1,1,0,3,4,0,0,0,0,0,0,Not Accept,0,0
2051,4426,1975,39,4. Adult,2. Graduation,2. Single,55801.0,3. Upper-Middle,1,1,2013-09-22,35,367,4,51,6,4,95,527,6,7,2,6,7,0,0,0,1,0,1,Accept,0,0
2052,2591,1959,55,5. Elderly,2. Graduation,4. Widow,76320.0,4. Upper,0,1,2014-06-22,49,526,35,214,69,53,35,932,2,6,3,4,2,0,0,0,0,0,0,Not Accept,0,0
2053,10509,1955,59,5. Elderly,3. Master,2. Single,36927.0,2. Lower-Middle,1,1,2014-06-02,46,51,0,16,0,0,4,71,2,3,0,3,8,0,0,0,0,0,0,Not Accept,0,0
2054,6382,1953,61,5. Elderly,2. Graduation,1. Married,48794.0,2. Lower-Middle,1,1,2014-06-26,97,25,0,11,3,0,15,54,1,1,0,3,4,0,0,0,0,0,0,Not Accept,0,0
2055,6673,1965,49,5. Elderly,2. Graduation,2. Single,23478.0,1. Lower,0,0,2013-03-19,51,28,6,27,12,17,39,129,1,3,0,3,8,0,0,0,0,0,0,Not Accept,0,0
2056,7441,1973,41,4. Adult,2. Graduation,3. Divorced,71128.0,4. Upper,1,0,2012-10-06,80,958,159,447,20,0,31,1615,3,2,10,12,7,0,0,0,0,0,0,Not Accept,0,0
2057,1071,1976,38,4. Adult,4. PhD,3. Divorced,70179.0,4. Upper,0,1,2013-07-21,10,532,88,168,69,44,133,1034,3,7,3,13,5,0,0,0,0,0,0,Not Accept,0,0
2058,10061,1950,64,5. Elderly,2. Graduation,1. Married,59462.0,3. Upper-Middle,0,1,2013-01-05,29,724,17,143,0,8,196,1088,2,9,2,12,7,0,0,0,0,0,0,Not Accept,0,0
2059,7187,1969,45,4. Adult,3. Master,1. Married,44239.0,4. Upper,1,1,2013-05-18,52,375,42,48,94,66,96,721,7,4,10,4,3,0,0,0,0,0,0,Not Accept,0,0
2060,8775,1969,45,4. Adult,2. Graduation,1. Married,38361.0,2. Lower-Middle,1,0,2013-12-27,74,39,0,56,20,8,14,137,3,3,1,3,7,0,0,0,0,0,0,Not Accept,0,0
2061,1612,1981,33,4. Adult,4. PhD,2. Single,52402.0,4. Upper,1,0,2013-05-31,82,23,0,15,0,2,7,47,2,3,0,3,6,0,0,0,0,0,0,Not Accept,0,0
2062,2345,1982,32,4. Adult,4. PhD,1. Married,70038.0,4. Upper,0,0,2013-10-25,54,587,54,348,71,54,130,1244,1,4,4,8,2,0,0,0,0,0,0,Not Accept,0,0
2063,322,1978,36,4. Adult,2. Graduation,1. Married,42554.0,2. Lower-Middle,1,1,2013-01-12,93,29,1,11,0,0,0,41,2,2,0,3,4,0,0,0,0,0,0,Not Accept,0,0
2064,10897,1974,40,4. Adult,2. Graduation,1. Married,67445.0,3. Upper-Middle,0,1,2012-08-12,63,757,80,217,29,80,11,1174,5,9,6,12,6,0,0,0,0,0,0,Not Accept,0,0
2065,123,1951,63,5. Elderly,2. Graduation,4. Widow,67046.0,3. Upper-Middle,0,1,2013-01-06,92,544,35,133,23,151,107,993,2,4,5,4,2,0,0,0,0,0,0,Not Accept,0,0
2066,6103,1948,66,6. Old,2. Graduation,1. Married,42192.0,2. Lower-Middle,0,0,2013-09-06,40,40,15,15,17,6,7,100,1,2,1,3,4,0,0,0,0,0,0,Not Accept,0,0
2067,7899,1952,62,5. Elderly,4. PhD,1. Married,77610.0,4. Upper,0,1,2012-10-29,70,1245,33,332,21,33,16,1680,2,4,7,4,7,0,0,0,0,0,0,Not Accept,0,0
2068,10500,1984,30,4. Adult,2. Graduation,1. Married,31761.0,1. Lower,1,0,2014-04-05,96,19,1,20,16,14,28,98,2,3,0,4,5,0,0,0,0,0,0,Not Accept,0,0
2069,1655,1979,35,4. Adult,2. Graduation,1. Married,34350.0,1. Lower,1,0,2013-10-19,81,16,3,15,2,1,11,48,1,1,0,3,7,0,0,0,0,0,0,Not Accept,0,0
2070,2406,1949,65,5. Elderly,2. Graduation,1. Married,54591.0,3. Upper-Middle,0,1,2013-08-05,63,376,4,94,12,9,24,519,3,6,2,8,5,0,0,0,0,0,0,Not Accept,0,0
2071,2712,1956,58,5. Elderly,2. Graduation,1. Married,71866.0,4. Upper,0,1,2013-12-25,85,184,178,178,103,39,33,715,1,6,3,10,3,0,0,0,0,0,0,Not Accept,0,0
2072,5517,1969,45,4. Adult,2. Graduation,1. Married,25293.0,1. Lower,1,0,2013-09-15,51,15,0,11,0,2,9,37,1,1,1,2,8,0,0,0,0,0,0,Not Accept,0,0
2073,10643,1987,27,4. Adult,4. PhD,2. Single,42000.0,2. Lower-Middle,0,0,2013-01-10,23,124,83,267,85,59,35,653,2,5,2,11,5,0,0,0,0,0,1,Accept,0,1
